Prompt,Response
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Roku']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Firestick', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Apple TV', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Firestick', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Smartphone']
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Apple TV', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Firestick', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Chromecast']
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Firestick', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Firestick', 'Apple TV', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Roku']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Apple TV', 'Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Chromecast', 'Gaming console', 'Tablet', 'Laptop', 'Other (please specify)']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Apple TV', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Chromecast', 'Firestick', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Firestick', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Smartphone', 'Other (please specify)']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Chromecast', 'Firestick', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Laptop', 'Other (please specify)']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku']"
What do you use to stream TV shows or movies? Select all that apply.,"['Apple TV', 'Gaming console', 'Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Apple TV', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Apple TV', 'Gaming console']"
What do you use to stream TV shows or movies? Select all that apply.,"['Firestick', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Gaming console']"
What do you use to stream TV shows or movies? Select all that apply.,"['Firestick', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Chromecast', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Apple TV', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Roku']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Firestick', 'Apple TV', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Firestick', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Gaming console', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Smart TV']
What do you use to stream TV shows or movies? Select all that apply.,['Laptop']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Chromecast', 'Firestick', 'Apple TV', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Apple TV', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Gaming console', 'Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Chromecast', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console', 'Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Chromecast', 'Firestick', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Roku']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Gaming console', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Firestick', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Apple TV', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Gaming console', 'Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Firestick', 'Apple TV', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Apple TV', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Smart TV']
What do you use to stream TV shows or movies? Select all that apply.,['Smartphone']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Chromecast', 'Apple TV', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Apple TV', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Roku']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Firestick', 'Gaming console', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Chromecast', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Chromecast', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Gaming console', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,['Laptop']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Chromecast', 'Firestick', 'Apple TV', 'Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Smartphone']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Chromecast', 'Firestick', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Firestick', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku']"
What do you use to stream TV shows or movies? Select all that apply.,"['Gaming console', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Apple TV', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Apple TV', 'Gaming console', 'Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Gaming console', 'Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Firestick', 'Gaming console', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Firestick', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Gaming console', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Firestick', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Firestick', 'Apple TV', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Chromecast', 'Firestick', 'Apple TV', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku']"
What do you use to stream TV shows or movies? Select all that apply.,"['Apple TV', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Chromecast', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Apple TV', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Chromecast', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Firestick', 'Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Apple TV', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Smart TV']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Chromecast', 'Firestick', 'Apple TV', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,['Roku']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Chromecast', 'Gaming console', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Smartphone']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Firestick', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Firestick', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Firestick', 'Gaming console', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Firestick', 'Apple TV', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Apple TV', 'Gaming console', 'Smartphone']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Smartphone', 'Tablet']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Gaming console']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Chromecast', 'Smartphone', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku']"
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Chromecast']"
What do you use to stream TV shows or movies? Select all that apply.,['Smartphone']
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Chromecast', 'Firestick']"
What do you use to stream TV shows or movies? Select all that apply.,"['Smart TV', 'Roku ', 'Apple TV', 'Smartphone', 'Tablet', 'Laptop']"
What do you use to stream TV shows or movies? Select all that apply.,['Smartphone']
What do you use to stream TV shows or movies? Select all that apply.,['Smart TV']
What do you use to stream TV shows or movies? Select all that apply.,"['Roku ', 'Gaming console', 'Laptop']"
